User_ID,Age,Gender,Location,Subscription_Start_Date,Subscription_Type,Monthly_Payment,Payment_Method,Monthly_Hours_Watched,Favorite_Genre,Devices_Used,Average_Session_Length,Content_ID,Rating_Given,Churned,Date_of_Churn,Reason_for_Churn
879,48,Other,Central,2021-03-18,Standard,14.99,Direct Debit,4.22004934,Drama,PC,1.222458409,1094,4,0,,
880,25,Male,South,2023-08-04,Standard,14.99,PayPal,14.71632521,Drama,Mobile,3.744124681,1014,1,0,,
881,56,Female,North,2020-01-07,Basic,9.99,PayPal,12.66211554,Sci-Fi,Mobile,1.204140908,1070,3,1,53:37.7,Dissatisfied with content
882,43,Male,West,2023-02-09,Basic,9.99,Credit Card,1.473736447,Comedy,Tablet,1.10464645,1035,3,0,,
883,51,Female,Central,2020-06-23,Standard,14.99,Direct Debit,34.10882659,Action,Tablet,0.341014319,1013,1,0,,
884,20,Female,North,2020-09-27,Premium,19.99,Credit Card,8.179898632,Action,PC,1.111667097,1077,3,1,53:37.7,Personal reasons
885,67,Male,South,2019-12-22,Basic,9.99,Credit Card,17.09367057,Documentary,Mobile,1.541858292,1002,1,0,,
886,29,Female,North,2022-09-17,Premium,19.99,Credit Card,14.46323221,Documentary,PC,0.045522828,1066,2,0,,
887,18,Female,South,2023-02-16,Standard,14.99,Credit Card,14.40052432,Sci-Fi,Tablet,1.174380504,1085,5,0,,
888,61,Other,East,2023-10-10,Premium,19.99,Credit Card,2.268355416,Action,Tablet,3.040622883,1018,4,0,,
889,22,Female,West,2019-12-06,Premium,19.99,Direct Debit,11.01497466,Sci-Fi,PC,2.279156439,1098,1,1,53:37.7,Price increase
890,47,Female,West,2022-05-24,Standard,14.99,Credit Card,12.04298969,Comedy,Mobile,2.016576249,1075,1,1,53:37.7,Dissatisfied with content
891,47,Female,West,2023-07-10,Basic,9.99,Credit Card,26.45834331,Drama,Mobile,4.80603617,1053,1,0,,
892,34,Other,South,2020-12-07,Basic,9.99,Credit Card,36.6539834,Action,Mobile,0.036393135,1068,2,0,,
893,65,Male,Central,2019-07-15,Basic,9.99,Credit Card,15.74837823,Comedy,Mobile,1.628585865,1009,1,1,53:37.7,Price increase
894,64,Other,East,2024-05-04,Standard,14.99,Direct Debit,1.815633967,Action,Tablet,3.096204484,1032,5,0,,
895,40,Other,Central,2021-08-21,Basic,9.99,PayPal,5.405999618,Documentary,TV,1.558872035,1012,5,0,,
896,32,Male,West,2020-02-16,Standard,14.99,PayPal,3.60489095,Sci-Fi,PC,0.782815414,1098,4,0,,
897,54,Other,North,2021-04-16,Standard,14.99,Direct Debit,2.661831232,Documentary,PC,0.292945116,1050,2,0,,
898,38,Male,West,2022-12-04,Premium,19.99,PayPal,9.110950043,Drama,Mobile,4.370725706,1031,5,0,,
899,31,Other,South,2020-05-16,Basic,9.99,Credit Card,5.211548293,Documentary,Tablet,1.272635568,1074,3,0,,
900,19,Male,West,2022-12-31,Basic,9.99,PayPal,4.925764492,Action,Mobile,4.209357836,1023,3,0,,
901,28,Female,North,2020-11-25,Basic,9.99,Credit Card,1.124914424,Documentary,Mobile,1.763064353,1034,3,1,53:37.7,Personal reasons
902,68,Other,North,2022-08-26,Premium,19.99,Credit Card,0.356560476,Action,Mobile,2.242894772,1082,1,1,53:37.7,Price increase
903,56,Other,Central,2021-02-07,Standard,14.99,Credit Card,2.168821618,Drama,Tablet,3.261947857,1069,1,0,,
904,55,Other,South,2019-07-28,Basic,9.99,PayPal,3.779613095,Documentary,TV,2.152658097,1039,3,0,,
905,51,Other,Central,2019-06-27,Basic,9.99,PayPal,11.27692498,Sci-Fi,Mobile,1.015177871,1053,4,1,53:37.7,Dissatisfied with content
906,55,Female,South,2023-06-11,Basic,9.99,Credit Card,14.28824419,Sci-Fi,Mobile,1.441585171,1043,4,0,,
907,67,Other,West,2023-06-09,Basic,9.99,PayPal,3.030228073,Sci-Fi,PC,3.249565333,1061,1,1,53:37.7,Dissatisfied with content
908,51,Female,West,2024-03-18,Premium,19.99,Direct Debit,11.06017024,Documentary,Mobile,0.935692864,1098,3,0,,
909,35,Female,East,2020-02-11,Standard,14.99,Credit Card,8.363374438,Documentary,TV,0.98244295,1067,4,1,53:37.7,Personal reasons
910,47,Female,South,2021-12-26,Standard,14.99,Credit Card,4.052697082,Documentary,PC,0.201166371,1032,1,0,,
911,32,Female,South,2019-09-19,Premium,19.99,PayPal,0.137285066,Action,TV,4.920453875,1076,3,0,,
912,44,Male,North,2020-03-13,Basic,9.99,Credit Card,12.58534752,Drama,Tablet,0.190900272,1055,2,0,,
913,68,Male,South,2019-12-14,Standard,14.99,PayPal,23.14507658,Sci-Fi,PC,2.089437068,1035,3,0,,
914,51,Other,West,2019-09-06,Premium,19.99,Credit Card,5.130835649,Action,Tablet,1.066123648,1053,3,0,,
915,69,Male,Central,2023-08-09,Standard,14.99,Credit Card,2.826820858,Sci-Fi,PC,1.040470815,1018,5,0,,
916,55,Male,Central,2022-10-05,Standard,14.99,PayPal,43.61491603,Action,Tablet,2.276069505,1042,5,0,,
917,50,Other,West,2020-11-08,Basic,9.99,PayPal,6.432355873,Documentary,Mobile,0.138901094,1011,2,0,,
918,41,Other,West,2022-10-25,Basic,9.99,Direct Debit,5.062073641,Sci-Fi,Tablet,1.801355419,1010,2,1,53:37.7,Price increase
919,32,Other,West,2022-06-11,Basic,9.99,Direct Debit,38.91177556,Documentary,Tablet,2.957098144,1069,3,0,,
920,47,Male,South,2019-08-19,Standard,14.99,PayPal,33.97709078,Sci-Fi,TV,3.522997065,1011,4,0,,
921,59,Male,Central,2021-04-19,Standard,14.99,PayPal,11.89670188,Comedy,PC,0.373937612,1090,2,0,,
922,68,Other,West,2023-02-16,Premium,19.99,Credit Card,13.43706475,Action,PC,4.554206074,1040,3,0,,
923,34,Female,East,2021-07-25,Standard,14.99,Credit Card,4.911584815,Comedy,Mobile,2.135076795,1024,1,0,,
924,22,Other,North,2020-08-20,Premium,19.99,Credit Card,1.630746007,Action,PC,4.271681819,1002,5,0,,
925,46,Female,East,2021-03-01,Premium,19.99,Direct Debit,17.03966156,Drama,Tablet,1.328267217,1002,4,1,53:37.7,Price increase
926,21,Female,East,2023-05-16,Basic,9.99,Credit Card,2.07046457,Sci-Fi,TV,1.561917807,1083,3,0,,
927,27,Other,Central,2019-11-25,Standard,14.99,Credit Card,11.93037729,Drama,TV,5.027557584,1027,1,1,53:37.7,Dissatisfied with content
928,34,Other,East,2023-08-07,Basic,9.99,Credit Card,56.43463767,Drama,Mobile,4.603361871,1022,5,1,53:37.7,Personal reasons
929,27,Other,South,2021-06-29,Standard,14.99,PayPal,61.08180472,Action,TV,1.188997425,1047,1,0,,
930,34,Male,Central,2023-07-01,Premium,19.99,Direct Debit,5.471173222,Comedy,Mobile,0.641547578,1066,3,1,53:37.7,Dissatisfied with content
931,37,Female,North,2021-12-19,Basic,9.99,Credit Card,19.5693566,Documentary,Mobile,0.999014618,1041,2,0,,
932,41,Male,East,2021-12-03,Standard,14.99,Direct Debit,12.85198131,Action,Tablet,0.981275973,1087,5,1,53:37.7,Price increase
933,22,Male,North,2023-12-05,Standard,14.99,Credit Card,41.69875277,Documentary,Mobile,0.67617433,1039,1,1,53:37.7,Found better service
934,51,Other,West,2020-06-23,Standard,14.99,Credit Card,6.333455128,Drama,PC,0.625533776,1005,2,0,,
935,23,Male,Central,2020-10-31,Standard,14.99,Direct Debit,0.074185554,Documentary,Mobile,3.947468458,1019,4,1,53:37.7,Personal reasons
936,70,Other,South,2022-08-26,Standard,14.99,Credit Card,3.548141993,Comedy,Mobile,0.144844463,1010,3,0,,
937,19,Female,Central,2021-12-06,Basic,9.99,Direct Debit,8.600980668,Action,Tablet,2.263993906,1095,3,0,,
938,30,Other,South,2022-03-02,Basic,9.99,Credit Card,7.587794789,Comedy,PC,0.379466031,1026,5,0,,
939,60,Male,Central,2019-12-25,Basic,9.99,Credit Card,31.34317983,Comedy,TV,0.844731933,1020,1,0,,
940,60,Male,West,2024-01-03,Standard,14.99,Direct Debit,22.82375803,Action,PC,0.127036556,1012,4,0,,
941,65,Other,Central,2020-07-29,Basic,9.99,Credit Card,7.120826312,Comedy,PC,0.629349263,1085,5,0,,
942,28,Other,North,2020-10-18,Premium,19.99,Direct Debit,12.24033454,Sci-Fi,Mobile,2.925669036,1034,5,0,,
943,68,Male,Central,2022-08-27,Standard,14.99,Direct Debit,2.008766412,Sci-Fi,Mobile,4.325912833,1046,1,0,,
944,64,Female,West,2023-09-05,Standard,14.99,Credit Card,45.68438462,Sci-Fi,Mobile,0.500842331,1085,4,0,,
945,40,Female,South,2022-01-10,Standard,14.99,Credit Card,54.79850443,Documentary,Tablet,1.24555578,1027,1,0,,
946,33,Other,Central,2023-02-12,Standard,14.99,Credit Card,78.04495418,Comedy,PC,1.270979741,1020,3,0,,
947,48,Female,South,2021-10-20,Premium,19.99,Credit Card,40.58300526,Action,Tablet,4.136216901,1017,2,1,53:37.7,Price increase
948,28,Male,Central,2020-11-13,Basic,9.99,Credit Card,3.822263102,Action,PC,2.877695238,1030,3,1,53:37.7,Dissatisfied with content
949,33,Other,North,2022-12-04,Basic,9.99,Credit Card,0.94595172,Documentary,Tablet,1.439299455,1059,3,0,,
950,25,Male,West,2021-02-27,Standard,14.99,Credit Card,17.33081711,Action,Mobile,2.221858871,1036,5,0,,
951,21,Male,East,2023-05-11,Basic,9.99,Credit Card,48.74635028,Sci-Fi,Mobile,3.759281336,1020,3,1,53:37.7,Found better service
952,57,Female,North,2024-04-29,Basic,9.99,Direct Debit,3.904521947,Comedy,TV,0.019169483,1013,4,0,,
953,21,Other,South,2023-01-15,Standard,14.99,Direct Debit,0.14135666,Action,PC,1.03130796,1088,3,0,,
954,42,Other,North,2020-07-31,Basic,9.99,PayPal,32.74605574,Action,TV,4.755547824,1090,4,0,,
955,20,Female,East,2022-12-29,Standard,14.99,Credit Card,1.59809417,Drama,Mobile,2.696556676,1059,1,1,53:37.7,Found better service
956,49,Male,South,2019-11-20,Basic,9.99,Direct Debit,10.67867926,Drama,TV,1.565449692,1022,5,0,,
957,20,Male,East,2022-01-25,Premium,19.99,Credit Card,22.71926486,Drama,Mobile,1.508533089,1094,4,0,,
958,44,Male,South,2020-05-17,Standard,14.99,PayPal,5.404639903,Comedy,Mobile,0.854716336,1028,3,1,53:37.7,Personal reasons
959,46,Male,South,2021-06-09,Standard,14.99,Direct Debit,1.753960911,Sci-Fi,TV,1.470108417,1046,5,0,,
960,49,Other,West,2022-09-22,Standard,14.99,Credit Card,29.39536544,Sci-Fi,Mobile,2.130644405,1029,5,0,,
961,67,Other,North,2023-11-02,Premium,19.99,PayPal,19.89451175,Sci-Fi,PC,1.083817606,1089,4,0,,
962,68,Female,Central,2019-11-30,Basic,9.99,Direct Debit,89.291623,Comedy,Mobile,2.504598177,1083,4,0,,
963,36,Female,Central,2019-11-26,Premium,19.99,Direct Debit,8.441283266,Comedy,Tablet,3.949906885,1037,2,0,,
964,38,Other,West,2022-04-14,Standard,14.99,PayPal,1.275040851,Drama,TV,0.336091521,1082,2,0,,
965,22,Other,East,2024-02-04,Standard,14.99,Credit Card,26.51151518,Action,Mobile,1.201307466,1026,5,0,,
966,35,Male,Central,2024-02-11,Standard,14.99,Credit Card,14.75174002,Documentary,PC,1.048565165,1088,2,1,53:37.7,Personal reasons
967,45,Male,North,2021-06-04,Basic,9.99,Credit Card,4.795723783,Documentary,Mobile,2.326076378,1086,3,1,53:37.7,Price increase
968,59,Female,North,2023-12-22,Standard,14.99,PayPal,30.44035637,Action,PC,0.57501075,1092,1,0,,
969,39,Other,South,2023-03-13,Standard,14.99,Credit Card,4.556979235,Drama,Mobile,2.044696953,1014,5,0,,
970,38,Female,West,2024-02-23,Basic,9.99,Direct Debit,6.039992418,Action,Mobile,4.199112861,1058,1,1,53:37.7,Price increase
971,23,Other,North,2020-01-17,Standard,14.99,Credit Card,1.941863564,Action,Mobile,1.083021947,1002,2,0,,
972,18,Male,East,2019-11-13,Basic,9.99,Credit Card,10.19759739,Documentary,Mobile,4.838590658,1009,4,0,,
973,22,Female,Central,2020-02-22,Basic,9.99,Credit Card,10.85765424,Drama,TV,9.971028649,1078,5,0,,
974,58,Female,Central,2021-02-12,Basic,9.99,PayPal,14.45406542,Comedy,Mobile,0.224304947,1079,2,0,,
975,29,Other,East,2020-11-05,Basic,9.99,Credit Card,24.68618452,Documentary,Mobile,0.530675651,1016,3,1,53:37.7,Price increase
976,43,Male,North,2023-11-18,Standard,14.99,Credit Card,47.31069566,Comedy,Tablet,6.006712585,1082,5,0,,
977,63,Female,Central,2019-07-21,Basic,9.99,Credit Card,2.963831718,Drama,Mobile,6.35583663,1010,5,0,,
978,51,Male,East,2023-11-19,Premium,19.99,Credit Card,1.117614926,Action,PC,0.205632566,1047,4,0,,
979,66,Female,North,2019-06-15,Standard,14.99,Credit Card,0.374101762,Sci-Fi,TV,0.030224231,1004,5,0,,
980,31,Male,North,2021-12-17,Basic,9.99,Direct Debit,3.100853706,Sci-Fi,Tablet,0.351327594,1068,4,0,,
981,43,Other,Central,2023-06-20,Standard,14.99,Credit Card,21.45593701,Drama,TV,11.04932376,1063,2,0,,
982,62,Female,West,2019-12-29,Premium,19.99,Credit Card,26.00065102,Sci-Fi,Tablet,0.396900942,1013,3,0,,
983,44,Female,Central,2023-02-06,Standard,14.99,Direct Debit,30.88290416,Comedy,Mobile,1.396510838,1049,3,0,,
984,26,Male,Central,2021-10-06,Basic,9.99,Direct Debit,5.586560284,Sci-Fi,PC,3.773253483,1025,5,1,53:37.7,Found better service
985,43,Male,East,2019-11-23,Premium,19.99,PayPal,7.302635281,Drama,Tablet,0.041225196,1071,5,0,,
986,64,Female,East,2022-03-09,Standard,14.99,Credit Card,13.19945749,Drama,PC,1.855153269,1068,2,0,,
987,39,Other,East,2022-09-02,Basic,9.99,Direct Debit,1.305348467,Comedy,TV,0.648762513,1006,4,0,,
988,64,Male,South,2021-02-13,Basic,9.99,Direct Debit,18.89079629,Sci-Fi,Tablet,3.965862949,1015,3,0,,
989,47,Male,East,2021-11-30,Standard,14.99,PayPal,82.37483579,Sci-Fi,TV,0.66664562,1054,4,0,,
990,60,Male,West,2023-05-24,Basic,9.99,Credit Card,8.950955169,Action,PC,2.321543893,1077,2,0,,
991,65,Female,West,2020-04-23,Premium,19.99,Credit Card,27.95499246,Documentary,Tablet,2.243063688,1055,3,0,,
992,34,Female,Central,2019-10-04,Standard,14.99,PayPal,13.86430028,Drama,PC,0.500756002,1003,3,1,53:37.7,Personal reasons
993,43,Female,East,2021-01-26,Premium,19.99,Credit Card,2.735002071,Action,Mobile,0.070838233,1099,1,1,53:37.7,Personal reasons
994,53,Female,West,2024-04-27,Standard,14.99,Credit Card,17.45684134,Drama,TV,1.052723283,1047,2,0,,
995,18,Other,West,2022-04-28,Basic,9.99,Direct Debit,7.129906871,Action,PC,0.682709097,1016,2,0,,
996,25,Other,East,2020-10-26,Basic,9.99,PayPal,0.700178639,Documentary,Mobile,3.310730727,1035,1,1,53:37.7,Found better service
997,66,Female,West,2020-05-06,Standard,14.99,Credit Card,20.15330847,Action,Mobile,3.222521029,1069,4,0,,
998,52,Other,South,2019-06-19,Standard,14.99,PayPal,39.17031423,Drama,PC,1.221380142,1079,1,0,,
999,69,Male,East,2020-11-13,Standard,14.99,Credit Card,8.455372084,Sci-Fi,Mobile,1.86541056,1092,2,1,53:37.7,Found better service
1000,32,Male,North,2022-07-10,Basic,9.99,Credit Card,9.895618857,Drama,Mobile,1.853993252,1099,4,0,,
